TimeStamp,ReactivePower_kVAr,Power_kW,WindSpeed_mps,ErrorCode,GenState,RunState,RotorSpeed_rpm,RotorSpeedAve,RotorOverSpeed,RotorUnderSpeed
2018-04-02 22:30:14.860,3,0,12.14323,416,1,3,0.01500111,0.001600739,0,0
2018-04-02 22:31:05.042,3,0,6.092785,416,1,3,0,-9.622477E-008,0,0
2018-04-02 22:31:15.177,3,0,10.29273,416,1,3,-0.06000442,-0.006306313,0,0
2018-04-02 22:31:22.257,3,0,12.33892,416,1,3,-0.03000221,-0.004071609,0,0
2018-04-02 22:33:20.036,3,0,7.693801,416,1,3,-0.01500111,-0.0007873631,0,0
2018-04-02 22:33:38.382,3,0,10.26985,416,1,3,-0.06000442,-0.006283183,0,0
2018-04-02 22:34:15.476,3,0,6.813757,416,1,3,0.01500111,0.001575469,0,0
2018-04-02 22:35:59.746,3,0,10.88782,416,1,3,0.01500111,0.001570935,0,0
2018-04-02 22:36:32.413,3,0,10.00206,416,1,3,0.07500553,0.007599044,0,0
2018-04-02 22:36:54.875,3,0,6.438394,416,1,3,0.1350099,0.01411585,0,0
2018-04-02 22:44:37.300,3,0,10.47126,416,1,3,0.01500111,0.001572229,0,0
2018-04-02 22:48:41.171,3,0,7.548462,416,1,3,0.09000664,0.009888269,0,0
2018-04-02 22:49:03.703,3,0,12.56894,416,1,3,0.09000664,0.009212503,0,0
2018-04-02 22:54:00.169,3,0,15.10722,416,1,3,0.01500111,0.001963725,0,0
2018-04-02 22:54:03.214,3,0,15.53294,416,1,3,0,3.527949E-006,0,0
2018-04-02 22:54:45.064,3,0,11.80563,416,1,3,0.03000221,0.003955193,0,0
2018-04-02 22:57:42.169,3,0,9.361192,416,1,3,0.01500111,0.00164666,0,0
2018-04-02 22:58:29.136,3,0,5.614426,416,1,3,0.07500553,0.007853677,0,0
2018-04-02 22:59:10.135,3,0,8.195048,416,1,3,-0.04500332,-0.00445312,0,0
2018-04-02 22:59:49.882,3,0,9.244463,416,1,3,0,-1.200298E-014,0,0
2018-04-02 23:00:18.593,3,0,8.985828,416,1,3,0.04500332,0.004712153,0,0
2018-04-02 23:00:21.678,3,0,10.35339,416,1,3,0.01500111,0.001574133,0,0
2018-04-02 23:01:15.916,3,0,7.557618,416,1,3,0.06000442,0.006146302,0,0
2018-04-02 23:01:16.927,3,0,7.557618,416,1,3,0.06000442,0.006146302,0,0
2018-04-02 23:01:27.132,3,0,8.779837,416,1,3,0,2.041623E-006,0,0
2018-04-02 23:02:02.092,3,0,5.094869,416,1,3,0,-3.168792E-006,0,0
2018-04-02 23:02:17.545,3,0,9.618682,416,1,3,0.1050077,0.01093025,0,0
2018-04-02 23:03:46.222,3,0,12.97177,416,1,3,0.01500111,0.001831944,0,0
2018-04-02 23:05:37.712,3,0,6.916753,416,1,3,-0.03000221,-0.003141763,0,0
2018-04-02 23:05:51.913,3,0,8.204204,416,1,3,0.06000442,0.006212822,0,0
2018-04-02 23:06:38.880,3,0,7.071248,416,1,3,0.03000221,0.003515869,0,0
2018-04-02 23:07:55.460,3,0,13.64125,416,1,3,0,0.0006569606,0,0
2018-04-02 23:08:35.348,3,0,13.91247,416,1,3,-0.03000221,-0.002603016,0,0
2018-04-02 23:09:37.647,3,0,8.588722,416,1,3,0.04500332,0.005102029,0,0
2018-04-02 23:10:38.014,3,0,10.81687,416,1,3,0.04500332,0.004712436,0,0
2018-04-02 23:10:42.070,3,0,11.89032,416,1,3,0.01500111,0.0007911932,0,0
2018-04-02 23:12:15.124,3,0,14.10931,416,1,3,0,2.995624E-005,0,0
2018-04-02 23:19:14.537,3,0,7.281817,416,1,3,0,3.119603E-007,0,0
2018-04-02 23:21:08.961,3,0,8.082897,416,1,3,-0.01500111,-0.000908513,0,0
2018-04-02 23:26:43.322,3,0,12.99466,416,1,3,-0.06000442,-0.005607354,0,0
2018-04-02 23:27:37.400,3,0,8.021099,416,1,3,-0.01500111,-0.001570797,0,0
2018-04-02 23:29:19.457,3,0,8.279734,416,1,3,0.03000221,0.003240247,0,0
2018-04-02 23:29:59.404,3,0,7.619415,416,1,3,0.01500111,0.001559666,0,0
2018-04-02 23:31:22.223,3,0,9.150622,416,1,3,-0.01500111,-0.001570864,0,0
2018-04-02 23:33:38.189,3,0,9.146045,416,1,3,0.07500553,0.007227422,0,0
2018-04-02 23:34:33.408,3,0,13.7019,416,1,3,0.1500111,0.01484832,0,0
2018-04-02 23:36:50.205,3,0,9.665603,416,1,3,0.06000442,0.006558035,0,0
2018-04-02 23:37:35.210,3,0,6.326243,416,1,3,0.09000664,0.008707073,0,0
2018-04-02 23:39:06.010,3,0,12.00247,416,1,3,0.06000442,0.006550328,0,0
2018-04-02 23:40:45.303,3,0,15.04199,416,1,3,0.03000221,0.003238518,0,0
2018-04-02 23:44:56.384,3,0,10.0444,416,1,3,0.03000221,0.003112826,0,0
2018-04-02 23:50:33.639,3,0,6.359431,416,1,3,0.01500111,0.001830928,0,0
2018-04-02 23:52:18.299,3,0,5.97949,416,1,3,0.04500332,0.002865399,0,0
2018-04-02 23:53:22.662,3,0,11.7919,416,1,3,0.03000221,0.003147921,0,0
2018-04-02 23:55:31.527,3,0,9.923092,416,1,3,0.01500111,0.001748085,0,0
2018-04-02 23:55:54.040,3,0,9.305117,416,1,3,0.09000664,0.008647852,0,0
2018-04-02 23:56:57.451,3,0,11.93151,416,1,3,0.09000664,0.008988569,0,0
2018-04-02 23:57:22.977,3,0,10.01236,416,1,3,-0.09000664,-0.009440907,0,0
2018-04-02 23:57:42.445,3,0,7.989056,416,1,3,-0.07500553,-0.007619032,0,0
2018-04-02 23:59:41.867,3,0,9.894483,416,1,3,0.01500111,0.001570798,0,0
2018-04-03 00:00:17.448,3,0,12.55063,416,1,3,0.03000221,-0.0003209011,0,0
2018-04-03 00:02:51.780,3,0,12.88251,416,1,3,0,1.839136E-005,0,0
2018-04-03 00:05:11.061,3,0,13.72593,416,1,3,0.06000442,0.005749518,0,0
2018-04-03 00:06:31.216,3,0,7.778487,416,1,3,-0.04500332,-0.004550251,0,0
2018-04-03 00:06:59.717,3,0,7.928403,416,1,3,0.03000221,0.003114893,0,0
2018-04-03 00:07:02.811,3,0,6.597466,416,1,3,0.03000221,0.003141209,0,0
2018-04-03 00:08:58.187,3,0,9.070515,416,1,3,0.04500332,0.004878516,0,0
2018-04-03 00:10:11.713,3,0,7.590805,416,1,3,0.07500553,0.008077265,0,0
2018-04-03 00:10:54.595,3,0,12.78409,416,1,3,-0.09000664,-0.008850548,0,0
2018-04-03 00:16:19.802,3,0,9.903638,416,1,3,0.01500111,0.001570902,0,0
2018-04-03 00:23:39.434,3,0,8.676841,416,1,3,0,1.131803E-007,0,0
2018-04-03 00:25:28.331,3,0,14.07726,416,1,3,0,1.916887E-005,0,0
2018-04-03 00:25:35.481,3,0,14.13792,416,1,3,0.01500111,0.001570796,0,0
2018-04-03 00:25:55.941,3,0,7.160511,416,1,3,-0.01500111,-0.001583026,0,0
2018-04-03 00:31:48.588,3,0,7.726989,416,1,3,-0.01500111,-0.001573353,0,0
2018-04-03 00:32:10.039,3,0,11.09839,416,1,3,0.01500111,0.00156265,0,0
2018-04-03 00:33:56.111,3,0,7.165088,416,1,3,0.01500111,0.001555419,0,0
2018-04-03 00:39:20.568,3,0,7.412279,416,1,3,0.01500111,0.001956511,0,0
2018-04-03 00:39:44.111,3,0,10.97708,416,1,3,0,-4.738788E-010,0,0
2018-04-03 00:39:52.353,3,0,11.60879,416,1,3,0,-1.90217E-017,0,0
2018-04-03 00:39:58.552,3,0,7.834562,416,1,3,0,-6.635421E-023,0,0
2018-04-03 00:41:10.946,3,0,9.281084,416,1,3,0,2.246724E-014,0,0
2018-04-03 00:44:13.429,3,0,7.530152,416,1,3,-0.01500111,-0.001642452,0,0
2018-04-03 00:44:32.837,3,0,10.40488,416,1,3,0.01500111,0.001413794,0,0
2018-04-03 00:45:00.516,3,0,7.478654,416,1,3,0.01500111,0.001570469,0,0
2018-04-03 00:47:43.741,3,0,9.735411,416,1,3,0,-2.970614E-017,0,0
2018-04-03 00:48:42.926,3,0,10.73791,416,1,3,0,-1.228586E-005,0,0
2018-04-03 00:52:41.750,3,0,11.29523,416,1,3,0.01500111,0.001570796,0,0
2018-04-03 00:53:37.780,3,0,10.41976,416,1,3,0.1200088,0.01256237,0,0
2018-04-03 01:00:12.237,3,0,8.331232,416,1,3,0.06000442,0.006805725,0,0
2018-04-03 01:01:34.976,3,0,8.33581,416,1,3,-0.06000442,-0.00574788,0,0
2018-04-03 01:04:04.201,3,0,11.78732,416,1,3,-0.06000442,-0.006292076,0,0
2018-04-03 01:04:39.041,3,0,10.01236,416,1,3,0.09000664,0.009425764,0,0
2018-04-03 01:04:55.415,3,0,6.467004,416,1,3,0.03000221,0.003117133,0,0
2018-04-03 01:07:17.439,3,0,11.9132,416,1,3,0.04500332,0.004972904,0,0
2018-04-03 01:10:33.911,3,0,6.02641,416,1,3,-0.1050077,-0.01039005,0,0
2018-04-03 01:12:24.370,3,0,10.96679,416,1,3,-0.01500111,-0.00157151,0,0
2018-04-03 01:14:30.181,3,0,10.81229,416,1,3,0.01500111,0.001571501,0,0
2018-04-03 01:16:42.231,3,0,10.86837,416,1,3,0.06000442,0.007018697,0,0
2018-04-03 01:16:51.454,3,0,8.732916,416,1,3,0.03000221,0.003439027,0,0
2018-04-03 01:18:24.478,3,0,8.222514,416,1,3,0.01500111,0.001715523,0,0
2018-04-03 01:18:31.738,3,0,9.168933,416,1,3,0,3.11805E-010,0,0
2018-04-03 01:18:43.085,3,0,10.37742,416,1,3,0.01500111,0.001570375,0,0
2018-04-03 01:21:52.868,3,0,13.56686,416,1,3,0.01500111,0.001733803,0,0
2018-04-03 01:24:05.619,3,0,11.39822,416,1,3,-0.06000442,-0.006283186,0,0
2018-04-03 01:28:45.221,3,0,9.585494,416,1,3,0,3.245636E-006,0,0
2018-04-03 01:29:12.840,3,0,7.315005,416,1,3,-0.06000442,-0.006264321,0,0
2018-04-03 01:30:30.592,3,0,12.00247,416,1,3,0.1200088,0.01245067,0,0
2018-04-03 01:32:38.346,3,0,10.23208,416,1,3,-0.01500111,-0.001876593,0,0
2018-04-03 01:32:40.369,3,0,10.94847,416,1,3,0,-0.0002346813,0,0
2018-04-03 01:32:42.382,3,0,9.810941,416,1,3,0.01500111,0.001070958,0,0
2018-04-03 01:32:48.520,3,0,8.888555,416,1,3,0.01500111,0.00113455,0,0
2018-04-03 01:32:50.593,3,0,10.37284,416,1,3,0.04500332,0.004568972,0,0
2018-04-03 01:39:07.936,3,0,6.339976,416,1,3,0,-2.212182E-005,0,0
2018-04-03 01:40:35.973,3,0,5.918837,416,1,3,-0.06000442,-0.006283061,0,0
2018-04-03 01:42:03.809,3,0,9.632415,416,1,3,0,0.0003670773,0,0
2018-04-03 01:42:31.459,3,0,5.927992,416,1,3,0,0.0001507803,0,0
2018-04-03 01:42:46.821,3,0,9.988323,416,1,3,-0.03000221,-0.0009203599,0,0
2018-04-03 01:42:51.918,3,0,11.2712,416,1,3,-0.06000442,-0.006502283,0,0
2018-04-03 01:44:23.680,3,0,11.53441,416,1,3,-0.04500332,-0.004707503,0,0
2018-04-03 01:45:35.203,3,0,4.884299,416,1,3,0.01500111,0.002054402,0,0
2018-04-03 01:46:54.637,3,0,10.20805,416,1,3,0.03000221,0.00314116,0,0
2018-04-03 01:48:33.750,3,0,9.735411,416,1,3,0.01500111,0.001571695,0,0
2018-04-03 01:49:04.314,3,0,10.18974,416,1,3,0,9.054827E-010,0,0
2018-04-03 01:50:15.836,3,0,11.65114,416,1,3,0.04500332,0.005023424,0,0
2018-04-03 01:50:53.611,3,0,9.084247,416,1,3,0.06000442,0.006283208,0,0
2018-04-03 01:53:43.835,3,0,6.489892,416,1,3,-0.01500111,0.0005186229,0,0
2018-04-03 01:55:59.941,3,0,10.53191,416,1,3,0.06000442,0.006318737,0,0
2018-04-03 01:57:53.304,3,0,6.012678,416,1,3,0.1200088,0.01239197,0,0
2018-04-03 02:02:25.405,3,0,9.45961,416,1,3,0,6.229354E-029,0,0
2018-04-03 02:07:45.436,3,0,10.28358,416,1,3,-0.04500332,-0.001475288,0,0
2018-04-03 02:09:02.106,3,0,7.197132,416,1,3,0.01500111,0.001550062,0,0
2018-04-03 02:11:52.741,3,0,6.700462,416,1,3,0,5.681233E-005,0,0
2018-04-03 02:14:12.502,3,0,11.6271,416,1,3,0.06000442,0.006283239,0,0
2018-04-03 02:15:25.958,3,0,6.869833,416,1,3,0.04500332,0.004712754,0,0
2018-04-03 02:17:09.256,3,0,13.50964,416,1,3,0.09000664,0.009463984,0,0
2018-04-03 02:18:36.141,3,0,8.298044,416,1,3,0.01500111,0.001570816,0,0
2018-04-03 02:21:05.196,3,0,10.21377,416,1,3,0.03000221,0.003183584,0,0
2018-04-03 02:24:46.524,3,0,6.448694,416,1,3,0.04500332,0.004719756,0,0
2018-04-03 02:26:51.273,3,0,10.98166,416,1,3,0,8.056116E-006,0,0
2018-04-03 02:27:55.786,3,0,9.876172,416,1,3,0.03000221,0.003085102,0,0
2018-04-03 02:28:33.620,3,0,10.37742,416,1,3,0.09000664,0.008749446,0,0
2018-04-03 02:29:30.132,3,0,8.953786,416,1,3,-0.04500332,-0.003419057,0,0
2018-04-03 02:32:56.208,3,0,6.31251,416,1,3,0.04500332,0.00470755,0,0
2018-04-03 02:34:01.672,3,0,7.731566,416,1,3,0,4.224793E-007,0,0
2018-04-03 02:35:22.278,3,0,8.002789,416,1,3,0,-4.220456E-006,0,0
2018-04-03 02:38:20.464,3,0,9.356614,416,1,3,0,6.579352E-007,0,0
2018-04-03 02:38:53.352,3,0,10.93932,416,1,3,0,-5.580079E-005,0,0
2018-04-03 02:39:48.631,3,0,7.459199,416,1,3,-0.04500332,-0.004732442,0,0
2018-04-03 02:39:52.737,3,0,10.88324,416,1,3,-0.06000442,-0.005660839,0,0
2018-04-03 02:40:25.414,3,0,8.447961,416,1,3,0,-5.299363E-028,0,0
2018-04-03 02:41:20.613,3,0,3.993956,416,1,3,0.04500332,0.003640197,0,0
2018-04-03 02:42:15.733,3,0,10.48957,416,1,3,0.01500111,0.002215991,0,0
2018-04-03 02:43:11.893,3,0,7.801375,416,1,3,0,-1.000187E-005,0,0
2018-04-03 02:45:11.265,3,0,9.876172,416,1,3,-0.01500111,-0.001610608,0,0
2018-04-03 02:45:14.319,3,0,9.215853,416,1,3,-0.03000221,-0.003110455,0,0
2018-04-03 02:47:40.790,3,0,8.045132,416,1,3,0.01500111,0.001569462,0,0
2018-04-03 02:47:58.205,3,0,8.396462,416,1,3,0,-0.0004057573,0,0
2018-04-03 02:49:49.545,3,0,7.619415,416,1,3,-0.04500332,-0.004320683,0,0
2018-04-03 02:50:39.587,3,0,8.526924,416,1,3,0.01500111,0.001573371,0,0
2018-04-03 02:56:40.606,3,0,5.726577,416,1,3,-0.04500332,-0.004726342,0,0
2018-04-03 03:00:55.803,3,0,6.579155,416,1,3,0.01500111,0.001570676,0,0
2018-04-03 03:01:52.885,3,0,7.131901,416,1,3,0,5.925132E-014,0,0
2018-04-03 03:02:39.813,3,0,9.374925,416,1,3,0.01500111,-0.001081769,0,0
2018-04-03 03:03:00.232,3,0,7.749876,416,1,3,-0.03000221,-0.003100381,0,0
2018-04-03 03:06:06.059,3,0,7.024327,416,1,3,0,-1.383707E-010,0,0
2018-04-03 03:07:16.461,3,0,8.387307,416,1,3,0.1050077,0.01122816,0,0
2018-04-03 03:07:59.292,3,0,9.450455,416,1,3,0.01500111,0.001459435,0,0
2018-04-03 03:08:47.371,3,0,9.1552,416,1,3,0,2.243752E-013,0,0
2018-04-03 03:12:03.864,3,0,9.820096,416,1,3,0.1050077,0.01022216,0,0
2018-04-03 03:12:33.476,3,0,7.520997,416,1,3,0,5.283397E-006,0,0
2018-04-03 03:12:59.954,3,0,8.517769,416,1,3,0.1050077,0.01072203,0,0
2018-04-03 03:13:12.162,3,0,7.768187,416,1,3,0.04500332,0.00486781,0,0
2018-04-03 03:13:37.579,3,0,6.757682,416,1,3,-0.03000221,-0.003139819,0,0
2018-04-03 03:13:46.712,3,0,6.607766,416,1,3,0.01500111,0.001790503,0,0
2018-04-03 03:13:48.775,3,0,6.607766,416,1,3,0.01500111,0.001790503,0,0
2018-04-03 03:15:01.139,3,0,9.515686,416,1,3,0.04500332,0.00527027,0,0
2018-04-03 03:15:51.291,3,0,10.22293,416,1,3,0.09000664,0.009420298,0,0
2018-04-03 03:16:43.456,3,0,9.712523,416,1,3,0,7.284476E-006,0,0
2018-04-03 03:17:05.848,3,0,10.78483,416,1,3,0.01500111,0.001573277,0,0
2018-04-03 03:21:29.397,3,0,5.361514,416,1,3,0.03000221,0.003141379,0,0
2018-04-03 03:21:50.868,3,0,7.38939,416,1,3,0.07500553,0.007841676,0,0
2018-04-03 03:22:35.712,3,0,9.62326,416,1,3,0.01500111,0.001491842,0,0
2018-04-03 03:22:48.000,3,0,8.902287,416,1,3,-0.06000442,-0.00627937,0,0
2018-04-03 03:23:14.748,3,0,10.176,416,1,3,0.03000221,0.002644187,0,0
2018-04-03 03:27:55.622,3,0,4.143872,416,1,3,0.01500111,0.001764469,0,0
2018-04-03 03:28:18.195,3,0,6.339976,416,1,3,0.04500332,0.005384765,0,0
2018-04-03 03:28:22.291,3,0,6.457849,416,1,3,0.04500332,0.00471252,0,0
2018-04-03 03:29:14.366,3,0,10.02609,416,1,3,0.01500111,0.001570789,0,0
2018-04-03 03:29:28.656,3,0,9.146045,416,1,3,0.03000221,0.003141592,0,0
2018-04-03 03:33:14.941,3,0,10.64406,416,1,3,-0.01500111,-0.00168435,0,0
2018-04-03 03:34:40.815,3,0,7.866605,416,1,3,0,-0.000177255,0,0
2018-04-03 03:35:33.771,3,0,9.721678,416,1,3,0.06000442,0.006201586,0,0
2018-04-03 03:38:00.873,3,0,8.710029,416,1,3,0,-4.575682E-006,0,0
2018-04-03 03:44:22.712,3,0,8.864522,416,1,3,0.01500111,0.001570796,0,0
2018-04-03 03:45:13.795,3,0,9.580916,416,1,3,0,0.7803915,0,0
2018-04-03 03:45:51.620,3,0,12.00247,416,1,3,-0.03000221,-0.003141492,0,0
2018-04-03 03:46:44.856,3,0,10.70014,416,1,3,0.01500111,0.001601162,0,0
2018-04-03 03:47:14.469,3,0,11.66029,416,1,3,-0.04500332,-0.004975169,0,0
2018-04-03 03:48:40.132,3,0,11.1682,416,1,3,0,1.696853E-010,0,0
2018-04-03 03:49:01.673,3,0,9.889905,416,1,3,0,1.081818E-006,0,0
2018-04-03 03:49:46.678,3,0,10.69556,416,1,3,0.01500111,0.001696994,0,0
2018-04-03 03:54:07.593,3,0,11.08924,416,1,3,-0.01500111,-0.001571585,0,0
2018-04-03 03:54:23.866,3,0,10.51818,416,1,3,0.04500332,0.004711547,0,0
2018-04-03 03:56:17.820,3,0,9.271929,416,1,3,-0.09000664,-0.008881683,0,0
2018-04-03 03:57:06.630,3,0,8.602455,416,1,3,0,-3.436404E-009,0,0
2018-04-03 03:57:22.924,3,0,9.609527,416,1,3,0.03000221,0.002982732,0,0
2018-04-03 03:58:17.983,3,0,10.23666,416,1,3,0,-1.069251E-005,0,0
2018-04-03 03:58:27.186,3,0,9.408113,416,1,3,0,3.972263E-006,0,0
2018-04-03 04:02:54.761,3,0,8.148128,416,1,3,-0.06000442,-0.005764056,0,0
2018-04-03 04:03:35.720,3,0,9.838407,416,1,3,0,-4.386013E-010,0,0
2018-04-03 04:09:37.149,3,0,8.99155,416,1,3,0.01500111,0.0008923835,0,0
2018-04-03 04:10:03.758,3,0,8.89771,416,1,3,0.03000221,0.002705388,0,0
2018-04-03 04:11:32.746,3,0,10.80771,416,1,3,0,-5.898826E-023,0,0
2018-04-03 04:16:02.784,3,0,9.970013,416,1,3,0,-5.159939E-008,0,0
2018-04-03 04:20:47.804,3,0,8.358698,416,1,3,0.06000442,0.005982636,0,0
2018-04-03 04:26:06.862,3,0,8.976673,416,1,3,0,-3.23122E-009,0,0
2018-04-03 04:26:16.116,3,0,9.62326,416,1,3,0,-1.86586E-016,0,0
2018-04-03 04:31:16.558,3,0,8.031399,416,1,3,0.01500111,0.001573146,0,0
2018-04-03 04:31:22.617,3,0,5.437044,416,1,3,0,4.576158E-006,0,0
2018-04-03 04:32:01.402,3,0,9.950558,416,1,3,-0.01500111,-0.001670639,0,0
2018-04-03 04:32:15.743,3,0,10.86837,416,1,3,0.01500111,0.001531053,0,0
2018-04-03 04:32:45.325,3,0,10.23666,416,1,3,0.01500111,0.001631542,0,0
2018-04-03 04:35:05.197,3,0,7.890638,416,1,3,0.03000221,0.003142739,0,0
2018-04-03 04:37:13.892,3,0,9.379502,416,1,3,0,-7.407694E-006,0,0
2018-04-03 04:37:29.314,3,0,8.588722,416,1,3,-0.03000221,-0.002778774,0,0
2018-04-03 04:37:55.792,3,0,10.46096,416,1,3,0,1.066192E-012,0,0
2018-04-03 04:39:47.332,3,0,8.89771,416,1,3,-0.01500111,-0.001752733,0,0
2018-04-03 04:44:12.203,4,0,8.911443,416,1,3,1.680124,0.1756607,0,0
2018-04-03 04:44:26.494,4,0,8.349543,416,1,3,0,1.519034E-011,0,0
2018-04-03 04:46:58.713,4,0,8.835913,416,1,3,0,-9.652416E-008,0,0
2018-04-03 04:48:11.467,4,0,9.600371,416,1,3,0,-6.488043E-033,0,0
2018-04-03 04:48:50.433,4,0,10.34881,416,1,3,-0.01500111,-0.001570792,0,0
2018-04-03 04:51:47.348,4,0,9.314272,416,1,3,0.01500111,0.001572586,0,0
2018-04-03 04:53:02.035,4,0,9.1552,416,1,3,0,1.046707E-006,0,0
2018-04-03 04:53:16.296,4,0,8.89771,416,1,3,0,2.22606E-005,0,0
2018-04-03 04:55:44.729,4,0,8.799292,416,1,3,0.01500111,0.001982186,0,0
2018-04-03 04:55:46.802,4,0,9.070515,416,1,3,0.01500111,0.001575929,0,0
2018-04-03 04:56:33.820,4,0,9.876172,416,1,3,0,-1.134451E-006,0,0
2018-04-03 04:59:22.582,4,0,8.663108,416,1,3,-0.06000442,-0.006479334,0,0
2018-04-03 05:01:43.315,4,0,9.103702,416,1,3,-0.01500111,-0.001570796,0,0
2018-04-03 05:02:39.706,4,0,9.314272,416,1,3,-0.01500111,-0.0007433887,0,0
2018-04-03 05:02:41.729,4,0,9.037327,416,1,3,0,-1.068297E-005,0,0
2018-04-03 05:03:05.222,4,0,9.332582,416,1,3,0,-2.341089E-012,0,0
2018-04-03 05:03:57.477,4,0,8.279734,416,1,3,0.03000221,0.003127605,0,0
2018-04-03 05:04:16.835,4,0,8.307199,416,1,3,0,1.795213E-005,0,0
2018-04-03 05:04:26.119,4,0,7.145634,416,1,3,0,1.057797E-012,0,0
2018-04-03 05:06:40.051,4,0,9.515686,416,1,3,0.09000664,0.009423613,0,0
2018-04-03 05:06:54.432,4,0,10.22293,416,1,3,0.03000221,0.003431252,0,0
2018-04-03 05:08:29.439,4,0,9.697645,416,1,3,0,-3.654718E-011,0,0
2018-04-03 05:10:02.322,4,0,9.876172,416,1,3,0,3.448426E-006,0,0
2018-04-03 05:13:42.148,4,0,5.952024,416,1,3,0.04500332,0.004426064,0,0
2018-04-03 05:15:31.385,4,0,6.171749,416,1,3,0.03000221,0.003124878,0,0
2018-04-03 05:18:56.300,4,0,10.20805,416,1,3,-0.03000221,-0.003376496,0,0
2018-04-03 05:19:11.662,4,0,8.260279,416,1,3,0.01500111,0.001745684,0,0
2018-04-03 05:23:00.441,4,0,9.889905,416,1,3,0.01500111,0.001571193,0,0
2018-04-03 05:23:16.714,4,0,10.80771,416,1,3,0.01500111,0.001570779,0,0
2018-04-03 05:24:51.080,4,0,9.754866,416,1,3,0.01500111,0.001734728,0,0
2018-04-03 05:25:40.111,4,0,9.585494,416,1,3,0,2.443165E-013,0,0
2018-04-03 05:31:16.855,4,0,12.37211,416,1,3,0.01500111,0.001569379,0,0
2018-04-03 05:33:23.607,4,0,10.15655,416,1,3,0,4.295415E-011,0,0
2018-04-03 05:34:03.615,4,0,8.770681,416,1,3,0,1.503075E-010,0,0
2018-04-03 05:34:16.914,4,0,10.3305,416,1,3,0.01500111,0.001570225,0,0
2018-04-03 05:35:58.510,4,0,9.444733,416,1,3,-0.06000442,-0.005843107,0,0
2018-04-03 05:36:07.643,4,0,9.712523,416,1,3,-0.01500111,-0.001575323,0,0
2018-04-03 05:37:09.812,4,0,8.555534,416,1,3,0,-1.027479E-005,0,0
2018-04-03 05:39:20.731,4,0,7.403123,416,1,3,-0.04500332,-0.005497078,0,0
2018-04-03 05:42:31.845,4,0,7.731566,416,1,3,0,4.438014E-018,0,0
2018-04-03 05:45:56.199,4,0,7.726989,416,1,3,0.09000664,0.009360266,0,0
2018-04-03 05:46:18.712,4,0,6.406351,416,1,3,0,1.417667E-006,0,0
2018-04-03 05:48:17.432,4,0,11.61337,416,1,3,-0.01500111,-0.00187658,0,0
2018-04-03 05:48:34.727,4,0,10.92559,416,1,3,-0.01500111,-0.001570765,0,0
2018-04-03 05:50:13.169,4,0,4.804191,416,1,3,-0.03000221,-0.00259806,0,0
2018-04-03 05:52:04.569,4,0,8.176738,416,1,3,0,-1.182164E-006,0,0
2018-04-03 05:53:12.056,4,0,8.855367,416,1,3,0,-8.730925E-007,0,0
2018-04-03 05:56:02.641,4,0,10.54565,416,1,3,0,-2.197E-013,0,0
2018-04-03 05:57:29.536,4,0,9.529419,416,1,3,0.09000664,0.009418913,0,0
2018-04-03 05:57:44.908,4,0,11.15447,416,1,3,0,0.000286823,0,0
2018-04-03 06:00:06.993,4,0,8.058865,416,1,3,0.01500111,0.001569684,0,0
2018-04-03 06:04:18.174,4,0,7.829985,416,1,3,-0.04500332,-0.004423721,0,0
2018-04-03 06:07:46.654,4,0,8.761526,416,1,3,0.03000221,0.003158598,0,0
2018-04-03 06:08:24.458,4,0,8.217937,416,1,3,0,-8.912413E-006,0,0
2018-04-03 06:11:31.577,4,0,10.86837,416,1,3,0,-5.914005E-017,0,0
2018-04-03 06:11:32.598,4,0,10.86837,416,1,3,0,-5.914005E-017,0,0
2018-04-03 06:11:41.872,4,0,10.25497,416,1,3,0,-0.0003182982,0,0
2018-04-03 06:14:12.288,4,0,10.00778,416,1,3,0.03000221,0.003142278,0,0
2018-04-03 06:15:33.164,4,0,8.105785,416,1,3,0.07500553,0.007830948,0,0
2018-04-03 06:16:10.158,4,0,7.989056,416,1,3,0,5.152042E-007,0,0
2018-04-03 06:22:41.360,4,0,8.555534,416,1,3,0.09000664,0.006384367,0,0
2018-04-03 06:29:08.337,4,0,8.972095,416,1,3,-0.01500111,-0.001496485,0,0
2018-04-03 06:29:47.232,4,0,10.04898,416,1,3,0,-0.000203712,0,0
2018-04-03 06:32:57.356,4,0,9.197542,416,1,3,-0.07500553,-0.007853922,0,0
2018-04-03 06:33:44.584,4,0,9.421845,416,1,3,-0.01500111,-0.001984546,0,0
2018-04-03 06:33:48.630,4,0,9.295961,416,1,3,-0.01500111,-0.00157088,0,0
2018-04-03 06:35:09.476,4,0,5.352359,416,1,3,-0.01500111,-0.001566879,0,0
2018-04-03 06:39:42.649,4,0,7.098713,416,1,3,0.01500111,0.001569614,0,0
2018-04-03 06:41:51.734,4,0,5.478243,416,1,3,0.01500111,0.001570797,0,0
2018-04-03 06:42:10.161,4,0,7.79222,416,1,3,0,-1.796028E-016,0,0
2018-04-03 06:42:45.862,4,0,10.90155,416,1,3,0,-6.718801E-008,0,0
2018-04-03 06:44:37.142,4,0,10.279,416,1,3,0,-5.60129E-005,0,0
2018-04-03 06:46:09.094,4,0,9.079669,416,1,3,0,5.49256E-005,0,0
2018-04-03 06:46:48.922,4,0,9.852139,416,1,3,0,2.249077E-012,0,0
