air_temperature_2m,time
284.567383,1663009200.0
284.021667,1663012800.0
283.794006,1663016400.0
283.576996,1663020000.0
283.499176,1663023600.0
282.734772,1663027200.0
282.948975,1663030800.0
282.882233,1663034400.0
282.486847,1663038000.0
282.270264,1663041600.0
282.89444,1663045200.0
283.495941,1663048800.0
284.081146,1663052400.0
284.736176,1663056000.0
285.420929,1663059600.0
285.824738,1663063200.0
285.989899,1663066800.0
286.374573,1663070400.0
286.640808,1663074000.0
286.458984,1663077600.0
286.301758,1663081200.0
286.041199,1663084800.0
285.593079,1663088400.0
285.389954,1663092000.0
285.265411,1663095600.0
285.100952,1663099200.0
285.035309,1663102800.0
284.715973,1663106400.0
284.342468,1663110000.0
284.400024,1663113600.0
284.448944,1663117200.0
284.701324,1663120800.0
284.828827,1663124400.0
284.783905,1663128000.0
284.44577,1663131600.0
283.828308,1663135200.0
284.224915,1663138800.0
284.541473,1663142400.0
284.933167,1663146000.0
285.295105,1663149600.0
285.916809,1663153200.0
286.312683,1663156800.0
286.232727,1663160400.0
285.660797,1663164000.0
285.289917,1663167600.0
284.834076,1663171200.0
284.433624,1663174800.0
284.226929,1663178400.0
283.778076,1663182000.0
283.621521,1663185600.0
283.59201,1663189200.0
283.453522,1663192800.0
282.842529,1663196400.0
282.646851,1663200000.0
282.567291,1663203600.0
282.54538,1663207200.0
282.565369,1663210800.0
282.582977,1663214400.0
282.70816,1663218000.0
283.018341,1663221600.0
283.2547,1663225200.0
283.095306,1663228800.0
283.493164,1663232400.0
283.470001,1663236000.0
284.17099,1663239600.0
284.482391,1663243200.0
284.524414,1663246800.0
284.106018,1663250400.0
283.903137,1663254000.0
283.906738,1663257600.0
283.59964,1663261200.0
283.300659,1663264800.0
283.139282,1663268400.0
283.110107,1663272000.0
283.130066,1663275600.0
282.9599,1663279200.0
283.023407,1663282800.0
283.54718,1663286400.0
283.46228,1663290000.0
283.341339,1663293600.0
283.065948,1663297200.0
283.011139,1663300800.0
283.026764,1663304400.0
282.656921,1663308000.0
282.823242,1663311600.0
283.110321,1663315200.0
283.647614,1663318800.0
283.959015,1663322400.0
284.029205,1663326000.0
284.584534,1663329600.0
284.058594,1663333200.0
284.978149,1663336800.0
285.058044,1663340400.0
284.071808,1663344000.0
283.472717,1663347600.0
282.820404,1663351200.0
283.125793,1663354800.0
283.400574,1663358400.0
283.389252,1663362000.0
283.414368,1663365600.0
283.22995,1663369200.0
282.886169,1663372800.0
282.464355,1663376400.0
282.332916,1663380000.0
282.198059,1663383600.0
281.939941,1663387200.0
282.020996,1663390800.0
282.012726,1663394400.0
282.045898,1663398000.0
282.743286,1663401600.0
283.608887,1663405200.0
283.888611,1663408800.0
284.63739,1663412400.0
285.701141,1663416000.0
286.042725,1663419600.0
285.095978,1663423200.0
285.101501,1663426800.0
284.569763,1663430400.0
283.105652,1663434000.0
282.94635,1663437600.0
282.084442,1663441200.0
281.066986,1663444800.0
280.061005,1663448400.0
279.735504,1663452000.0
280.456665,1663455600.0
282.568604,1663459200.0
282.361267,1663462800.0
281.96167,1663466400.0
280.839447,1663470000.0
280.028015,1663473600.0
280.901123,1663477200.0
282.298859,1663480800.0
283.4328,1663484400.0
283.761078,1663488000.0
284.023041,1663491600.0
284.774597,1663495200.0
285.697998,1663498800.0
284.8685,1663502400.0
285.203644,1663506000.0
285.441559,1663509600.0
285.148041,1663513200.0
284.733032,1663516800.0
283.652954,1663520400.0
283.154846,1663524000.0
282.615875,1663527600.0
281.945648,1663531200.0
282.187408,1663534800.0
282.596893,1663538400.0
282.559448,1663542000.0
283.553009,1663545600.0
283.445007,1663549200.0
283.595367,1663552800.0
283.339661,1663556400.0
283.277924,1663560000.0
282.941742,1663563600.0
283.210297,1663567200.0
283.922607,1663570800.0
284.450989,1663574400.0
285.912048,1663578000.0
286.862427,1663581600.0
286.559174,1663585200.0
286.376404,1663588800.0
285.848358,1663592400.0
285.537811,1663596000.0
285.456879,1663599600.0
285.193024,1663603200.0
284.756287,1663606800.0
284.196167,1663610400.0
284.147827,1663614000.0
283.380981,1663617600.0
283.029602,1663621200.0
282.949585,1663624800.0
282.694977,1663628400.0
282.580597,1663632000.0
282.575317,1663635600.0
282.544006,1663639200.0
282.459503,1663642800.0
282.16803,1663646400.0
282.105927,1663650000.0
282.007843,1663653600.0
281.96225,1663657200.0
282.078339,1663660800.0
282.42514,1663664400.0
282.651917,1663668000.0
282.796143,1663671600.0
282.947815,1663675200.0
283.000214,1663678800.0
282.94104,1663682400.0
282.829071,1663686000.0
282.655518,1663689600.0
282.345367,1663693200.0
282.096527,1663696800.0
281.883301,1663700400.0
281.57547,1663704000.0
281.337372,1663707600.0
281.172852,1663711200.0
280.968384,1663714800.0
279.978912,1663718400.0
279.841888,1663722000.0
279.538391,1663725600.0
279.140106,1663729200.0
278.829834,1663732800.0
278.923584,1663736400.0
279.4935,1663740000.0
280.476379,1663743600.0
281.621277,1663747200.0
282.622375,1663750800.0
283.415466,1663754400.0
284.132629,1663758000.0
284.684753,1663761600.0
284.966736,1663765200.0
284.950684,1663768800.0
284.635925,1663772400.0
283.600769,1663776000.0
281.814789,1663779600.0
280.280792,1663783200.0
279.428772,1663786800.0
278.74765,1663790400.0
278.011993,1663794000.0
277.439362,1663797600.0
277.083038,1663801200.0
275.378235,1663804800.0
275.10556,1663808400.0
274.862183,1663812000.0
274.748444,1663815600.0
274.740784,1663819200.0
275.422272,1663822800.0
276.931976,1663826400.0
279.012512,1663830000.0
280.879608,1663833600.0
282.186005,1663837200.0
282.838745,1663840800.0
283.360229,1663844400.0
283.724091,1663848000.0
283.943573,1663851600.0
284.003815,1663855200.0
283.675293,1663858800.0
282.3078,1663862400.0
280.306519,1663866000.0
279.084778,1663869600.0
278.193756,1663873200.0
277.868591,1663876800.0
277.62674,1663880400.0
277.447388,1663884000.0
277.284302,1663887600.0
276.838898,1663891200.0
276.341125,1663894800.0
275.89856,1663898400.0
275.528107,1663902000.0
275.364502,1663905600.0
275.880585,1663909200.0
277.496063,1663912800.0
279.401794,1663916400.0
281.284607,1663920000.0
283.027435,1663923600.0
284.109161,1663927200.0
284.797821,1663930800.0
285.198883,1663934400.0
285.408905,1663938000.0
285.322845,1663941600.0
284.870758,1663945200.0
283.489227,1663948800.0
281.692932,1663952400.0
280.48291,1663956000.0
279.731354,1663959600.0
279.450531,1663963200.0
279.159119,1663966800.0
278.746948,1663970400.0
278.441223,1663974000.0
279.016724,1663977600.0
279.44162,1663981200.0
279.56488,1663984800.0
279.498566,1663988400.0
279.656921,1663992000.0
279.968964,1663995600.0
280.88031,1663999200.0
281.907623,1664002800.0
282.424072,1664006400.0
282.982178,1664010000.0
283.57782,1664013600.0
284.097382,1664017200.0
284.387329,1664020800.0
284.605225,1664024400.0
284.55954,1664028000.0
284.286407,1664031600.0
282.896423,1664035200.0
281.036194,1664038800.0
280.064331,1664042400.0
279.777771,1664046000.0
278.592834,1664049600.0
277.837341,1664053200.0
277.622742,1664056800.0
277.319275,1664060400.0
277.230927,1664064000.0
277.16214,1664067600.0
276.715424,1664071200.0
276.487885,1664074800.0
276.2854,1664078400.0
276.501404,1664082000.0
278.100464,1664085600.0
280.08551,1664089200.0
281.522766,1664092800.0
282.155518,1664096400.0
282.808594,1664100000.0
283.234589,1664103600.0
283.050751,1664107200.0
282.392242,1664110800.0
282.000061,1664114400.0
281.754852,1664118000.0
281.535522,1664121600.0
281.234253,1664125200.0
280.28125,1664128800.0
279.765228,1664132400.0
279.601959,1664136000.0
279.587341,1664139600.0
279.59494,1664143200.0
279.489227,1664146800.0
280.229187,1664150400.0
280.37149,1664154000.0
280.341156,1664157600.0
280.403137,1664161200.0
280.29303,1664164800.0
280.416107,1664168400.0
280.558594,1664172000.0
280.953613,1664175600.0
281.628632,1664179200.0
282.799866,1664182800.0
283.283569,1664186400.0
283.904083,1664190000.0
284.420319,1664193600.0
284.718842,1664197200.0
284.550232,1664200800.0
284.05603,1664204400.0
283.035248,1664208000.0
281.648926,1664211600.0
280.499939,1664215200.0
279.694977,1664218800.0
279.153351,1664222400.0
278.842987,1664226000.0
278.709473,1664229600.0
278.636139,1664233200.0
279.049042,1664236800.0
279.326569,1664240400.0
279.008057,1664244000.0
278.924194,1664247600.0
278.879242,1664251200.0
279.230957,1664254800.0
280.045074,1664258400.0
280.903778,1664262000.0
281.860138,1664265600.0
282.701599,1664269200.0
283.15686,1664272800.0
283.474609,1664276400.0
283.54007,1664280000.0
283.464661,1664283600.0
283.552063,1664287200.0
283.380157,1664290800.0
282.712341,1664294400.0
281.927063,1664298000.0
281.444885,1664301600.0
281.215118,1664305200.0
281.013275,1664308800.0
280.558868,1664312400.0
280.172211,1664316000.0
279.874298,1664319600.0
279.978577,1664323200.0
279.421509,1664326800.0
279.247314,1664330400.0
279.169098,1664334000.0
279.279877,1664337600.0
279.384674,1664341200.0
279.631195,1664344800.0
280.600311,1664348400.0
281.665527,1664352000.0
282.090881,1664355600.0
282.705811,1664359200.0
283.013672,1664362800.0
282.456482,1664366400.0
281.798004,1664370000.0
281.641327,1664373600.0
281.317749,1664377200.0
281.227661,1664380800.0
281.123718,1664384400.0
280.897247,1664388000.0
280.760529,1664391600.0
280.38681,1664395200.0
280.017822,1664398800.0
279.652954,1664402400.0
279.633301,1664406000.0
279.387238,1664409600.0
279.961761,1664413200.0
280.130524,1664416800.0
280.088013,1664420400.0
280.002197,1664424000.0
279.742767,1664427600.0
279.557404,1664431200.0
279.191193,1664434800.0
279.044769,1664438400.0
279.028534,1664442000.0
279.088531,1664445600.0
278.871674,1664449200.0
278.896973,1664452800.0
278.867554,1664456400.0
278.430084,1664460000.0
277.933685,1664463600.0
277.735229,1664467200.0
277.508301,1664470800.0
277.376556,1664474400.0
277.216339,1664478000.0
277.081512,1664481600.0
277.047089,1664485200.0
277.147156,1664488800.0
277.24173,1664492400.0
277.314728,1664496000.0
277.43338,1664499600.0
277.586182,1664503200.0
277.74292,1664506800.0
277.829285,1664510400.0
277.996033,1664514000.0
278.120972,1664517600.0
278.276184,1664521200.0
278.502167,1664524800.0
278.799927,1664528400.0
279.112823,1664532000.0
279.435211,1664535600.0
279.783722,1664539200.0
280.211243,1664542800.0
280.512848,1664546400.0
280.559753,1664550000.0
279.982452,1664553600.0
278.820953,1664557200.0
278.754883,1664560800.0
278.92923,1664564400.0
278.897766,1664568000.0
278.169891,1664571600.0
276.810242,1664575200.0
276.809601,1664578800.0
278.616364,1664582400.0
278.236572,1664586000.0
277.730469,1664589600.0
277.200256,1664593200.0
276.801331,1664596800.0
276.806335,1664600400.0
278.104553,1664604000.0
279.444366,1664607600.0
280.910461,1664611200.0
281.991333,1664614800.0
282.114777,1664618400.0
283.149414,1664622000.0
283.726929,1664625600.0
283.994659,1664629200.0
283.775146,1664632800.0
283.4216,1664636400.0
283.283997,1664640000.0
282.226318,1664643600.0
281.867188,1664647200.0
281.619354,1664650800.0
281.176971,1664654400.0
